review,rating,date,bank,source,sentiment_label,sentiment_score
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,Bank of Abyssinia,Google Play Store,NEGATIVE,0.993607759475708
"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994294047355652
App needs a lot of work. It continuously crashes and shuts down.,1,2024-04-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994617104530334
Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,1,2024-06-03,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997871518135071
It is really great to see you have solved some of the problems with the previous version. Thank you for taking time to improve.,5,2024-01-24,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998124241828918
"Like I said before, the previous version was horrendous! I'm glad that you took time and decided to develop this awesome app. Well done!",5,2024-01-18,Bank of Abyssinia,Google Play Store,POSITIVE,0.9992150068283081
"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",1,2024-04-26,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997989535331726
Definitly better than the privious version but this one crashes frequently and needed to put to sleep on andrioid version 9,2,2024-02-20,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9993939399719238
"why do we need to turn off ""developer options"" in order to use your app, on the new update??? Are we suppose to not use our device for other purposes just so we can use your app? It is not security it is BS. (fix that and I will update my rating)",1,2024-05-01,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9993647933006287
No feature works correctly. Its always buffering and needs probably high data. So its useless 😏😏😏,2,2024-04-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997801184654236
When writing amounts z app cannot insert deceimasl so that one cannot transact amounts involving cents !!! A finnacial app to be released without this feature being checked !!!,3,2024-03-20,Bank of Abyssinia,Google Play Store,NEGATIVE,0.8702899217605591
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9964292645454407
The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997497200965881
"Why Why Why???? it is difficult to make transactions, it takes alot of time to make payments, i thought the update will make it work, but it got worse. please fix it",1,2024-04-28,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996634721755981
After the recent update the application keeps crashing when I tried to open. Please fix.,1,2024-03-01,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9973646998405457
"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",1,2024-05-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996848106384277
"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9991223216056824
"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",1,2024-06-11,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997610449790955
"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9990233182907104
"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9993253946304321
I think this one is better than the prvious one much faster but try to make it more faster like nib and cbe specially nib bake their app is very nice but the bank is not anyways good job on this one,5,2024-02-04,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9988994598388672
The old version is best. This one is so lagging and it's not fast to quick transfer,1,2024-04-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.8973882794380188
"This new update really sucks.. Can't even get the chance to put my pin, bugs and everything,please fix it developer",1,2024-04-29,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997047781944275
"the worst app I have ever used, I could've given 5 star if it worked properly even just for logging in and check my accounts. seemed that's impossible",1,2024-04-28,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998034834861755
"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996864795684814
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994460940361023
"I tried it with different phones, it only worked for about a week and then it stopped working. It needs some serious work.",1,2024-04-25,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994667172431946
"The app keeps crashign again and again, i didn't even get to sign in. Worst update!!",1,2024-05-03,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999796450138092
"As usual the app is ok, but this time i can't update it normally. It lags at 99% all the time. Hope it's fixable.",4,2024-02-10,Bank of Abyssinia,Google Play Store,NEGATIVE,0.989357054233551
"Riddled with crashes, cant use it anymore. Very frustrating!",1,2024-06-20,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994331002235413
"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997815489768982
"Doesn't work properly, keeps closing won't activate any account, I wouldn't recommend downloading",1,2024-05-05,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994381070137024
በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9979276657104492
I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9016596078872681
It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9985793828964233
what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998214840888977
Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,Bank of Abyssinia,Google Play Store,POSITIVE,0.9997236132621765
"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9888865351676941
